Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
"Gaston od úžasu onemel , keď uvidel , ako Bela cvála na koni cez kamenný most .","Gaston od úžasu onemel , keď uvidel , ako Bela cvála na koni","Gaston od úžasu onemel , keď uvidel , ako Bela cvála cez kamenný most","Gaston od úžasu onemel , keď uvidel , ako Bela cvála na koni","Gaston od úžasu onemel , keď uvidel , ako Bela cvála cez most",na kôň,cez most,cválať,na koni,cez kamenný most,2,3,na,cez,kôň,most,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Princezná Jazmína pozerala z okna do hlbokej púštnej noci .,Princezná Jazmína pozerala z okna,Princezná Jazmína pozerala do hlbokej púštnej noci,Princezná Jazmína pozerala z okna,Princezná Jazmína pozerala do noci,z okno,do noc,pozerať,z okna,do hlbokej púštnej noci,2,4,z,do,okno,noc,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
V noci sa s Radžom často túlavala po paláci .,V noci,s Radžom,V noci,s Radžom,v noc,s radža,túlavať,V noci,s Radžom,2,2,v,s,noc,radža,NOUN,PROPN,prepositional,prepositional,Preverbal,Slovak
Rodinka prašivých túlavých psov zaliezla od strachu pod haldu kobercov .,Rodinka prašivých túlavých psov zaliezla od strachu,Rodinka prašivých túlavých psov zaliezla pod haldu kobercov,Rodinka prašivých túlavých psov zaliezla od strachu,Rodinka prašivých túlavých psov zaliezla pod haldu,od strach,pod halda,zaliezť,od strachu,pod haldu kobercov,2,3,od,pod,strach,halda,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Aladin sa zakrádal hore po schodoch s Abuom na pleci .,Aladin sa zakrádal hore po schodoch,Aladin sa zakrádal hore s Abuom na pleci,Aladin sa zakrádal hore po schodoch,Aladin sa zakrádal hore s Abuom,po schod,s Abuom,zakrádal,po schodoch,s Abuom na pleci,2,4,po,s,schod,Abuom,NOUN,PROPN,prepositional,prepositional,Postverbal,Slovak
Omar sa zasmial od ucha k uchu .,Omar sa zasmial od ucha,Omar sa zasmial k uchu,Omar sa zasmial od ucha,Omar sa zasmial k uchu,od ucho,k ucho,zasmiať,od ucha,k uchu,2,2,od,k,ucho,ucho,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Aladin sa zatiaľ usadil so skríženými nohami pred krištáľovou guľou .,Aladin sa zatiaľ usadil so skríženými nohami,Aladin sa zatiaľ usadil pred krištáľovou guľou,Aladin sa zatiaľ usadil so nohami,Aladin sa zatiaľ usadil pred guľou,s noha,pred guľa,usadiť,so skríženými nohami,pred krištáľovou guľou,3,3,s,pred,noha,guľa,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Abu položil na zem pred mladého muža vankúš .,Abu položil na zem,Abu položil pred mladého muža,Abu položil na zem,Abu položil pred muža,na zem,pred muž,položiť,na zem,pred mladého muža,2,3,na,pred,zem,muž,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Vzápätí za ním s krikom vybehla i Bibina slúžka : “ Zastavte ho .,Vzápätí za ním,Vzápätí s krikom,Vzápätí za ním,Vzápätí s krikom,za on,s krik,vybehnúť,za ním,s krikom,2,2,za,s,on,krik,PRON,NOUN,prepositional,prepositional,Preverbal,Slovak
"Keď som sa raz vrátil zo sveta do rodného mraveniska , zhrozil som sa .",Keď som sa raz vrátil zo sveta,Keď som sa raz vrátil do rodného mraveniska,Keď som sa raz vrátil zo sveta,Keď som sa raz vrátil do mraveniska,z svet,do mravenisko,vrátiť,zo sveta,do rodného mraveniska,2,3,z,do,svet,mravenisko,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Lienka sa držala nad vodou z posledných síl .,Lienka sa držala nad vodou,Lienka sa držala z posledných síl,Lienka sa držala nad vodou,Lienka sa držala z síl,nad voda,z sila,držať,nad vodou,z posledných síl,2,3,nad,z,voda,sila,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Od rána do večera som pil čaj s citrónom , aby som sa čo najskôr uzdravil a mohol Lienke splniť jej sen .",Od rána,do večera,Od rána,do večera,od ráno,do večer,piť,Od rána,do večera,2,2,od,do,ráno,večer,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Herkules hodil povinnosti s radosťou za hlavu .,Herkules hodil povinnosti s radosťou,Herkules hodil povinnosti za hlavu,Herkules hodil povinnosti s radosťou,Herkules hodil povinnosti za hlavu,s radosť,za hlava,hodiť,s radosťou,za hlavu,2,2,s,za,radosť,hlava,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Herkules prišiel do podsvetia vo chvíli , keď Megina duša vošla do Hádesovej jaskyne smrti .",Herkules prišiel do podsvetia,"Herkules prišiel vo chvíli , keď Megina duša vošla do Hádesovej jaskyne smrti",Herkules prišiel do podsvetia,Herkules prišiel vo chvíli,do podsvetie,v chvíľa,prísť,do podsvetia,"vo chvíli , keď Megina duša vošla do Hádesovej jaskyne smrti",2,11,do,v,podsvetie,chvíľa,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Mauglí stál v pozore , keď plukovník pochodoval okolo neho na koniec radu a zasa späť .","Mauglí stál v pozore , keď plukovník pochodoval okolo neho","Mauglí stál v pozore , keď plukovník pochodoval na koniec radu a zasa späť","Mauglí stál v pozore , keď plukovník pochodoval okolo neho","Mauglí stál v pozore , keď plukovník pochodoval na koniec",okolo on,na koniec,pochodovať,okolo neho,na koniec radu a zasa späť,2,6,okolo,na,on,koniec,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
"Opice skákali z konára na konár a preskakovali koruny stromov , čo rástli pozdĺž brehu rieky .",Opice skákali z konára,Opice skákali na konár,Opice skákali z konára,Opice skákali na konár,z konár,na konár,skákať,z konára,na konár,2,2,z,na,konár,konár,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
O malú chvíľočku si na Mauglího miesto sadla iná opica .,O malú chvíľočku,na Mauglího miesto,O chvíľočku,na miesto,o chvíľočka,na miesto,sadnúť,O malú chvíľočku,na Mauglího miesto,3,3,o,na,chvíľočka,miesto,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Tkali od rána do večera .,Tkali od rána,Tkali do večera,Tkali od rána,Tkali do večera,od ráno,do večer,tkať,od rána,do večera,2,2,od,do,ráno,večer,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Okolo hučal a bzučal najrôznejší hmyz a v stromoch na plné hrdlo vyspevovali vtáci .,Okolo hučal a bzučal najrôznejší hmyz a v stromoch,Okolo hučal a bzučal najrôznejší hmyz a na plné hrdlo,Okolo hučal a bzučal najrôznejší hmyz a v stromoch,Okolo hučal a bzučal najrôznejší hmyz a na hrdlo,v strom,na hrdlo,vyspevovať,v stromoch,na plné hrdlo,2,3,v,na,strom,hrdlo,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Netrvalo dlho a vedľa nej sa pod veľkým černicovým kríkom zjavil tučný svetlohnedý pavúk .,Netrvalo dlho a vedľa nej,Netrvalo dlho a pod veľkým černicovým kríkom,Netrvalo dlho a vedľa nej,Netrvalo dlho a pod kríkom,vedľa ona,pod krík,zjaviť,vedľa nej,pod veľkým černicovým kríkom,2,4,vedľa,pod,ona,krík,PRON,NOUN,prepositional,prepositional,Preverbal,Slovak
"I Hanibal si to všimol , a preto vzal pred ňou nohy na plecia .","I Hanibal si to všimol , a preto vzal pred ňou","I Hanibal si to všimol , a preto vzal na plecia","I Hanibal si to všimol , a preto vzal pred ňou","I Hanibal si to všimol , a preto vzal na plecia",pred ona,na plece,vziať,pred ňou,na plecia,2,2,pred,na,ona,plece,PRON,NOUN,prepositional,prepositional,Postverbal,Slovak
Sadli si na konár medzi šuštiace lístie topoľa .,Sadli si na konár,Sadli si medzi šuštiace lístie topoľa,Sadli si na konár,Sadli si medzi lístie,na konár,medzi lístie,sadnúť,na konár,medzi šuštiace lístie topoľa,2,4,na,medzi,konár,lístie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Malé dieťa sedelo s ockom pri večeri .,Malé dieťa sedelo s ockom,Malé dieťa sedelo pri večeri,Malé dieťa sedelo s ockom,Malé dieťa sedelo pri večeri,s ocko,pri večera,sedieť,s ockom,pri večeri,2,2,s,pri,ocko,večera,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
V ten deň od rána lialo .,V ten deň,od rána,V deň,od rána,v deň,od ráno,liať,V ten deň,od rána,3,2,v,od,deň,ráno,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Za ten čas sa okolo nich zhromaždila skupina zvedavcov a medzi nimi aj Flip .,Za ten čas,okolo nich,Za čas,okolo nich,za čas,okolo on,zhromaždiť,Za ten čas,okolo nich,3,2,za,okolo,čas,on,NOUN,PRON,prepositional,prepositional,Preverbal,Slovak
Ležal v bezvedomí na zemi .,Ležal v bezvedomí,Ležal na zemi,Ležal v bezvedomí,Ležal na zemi,v bezvedomie,na zem,ležať,v bezvedomí,na zemi,2,2,v,na,bezvedomie,zem,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Potom Maja s kamarátmi pomáhala stroskotancom z vody na nové plavidlo .,Potom Maja s kamarátmi pomáhala stroskotancom z vody,Potom Maja s kamarátmi pomáhala stroskotancom na nové plavidlo,Potom Maja s kamarátmi pomáhala stroskotancom z vody,Potom Maja s kamarátmi pomáhala stroskotancom na plavidlo,z voda,na plavidlo,pomáhať,z vody,na nové plavidlo,2,3,z,na,voda,plavidlo,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Alfonz prijal s úľavou od kamarátov ponuku , že mu pomôžu pripraviť oslavu .",Alfonz prijal s úľavou,Alfonz prijal od kamarátov,Alfonz prijal s úľavou,Alfonz prijal od kamarátov,s úľava,od kamarát,prijať,s úľavou,od kamarátov,2,2,s,od,úľava,kamarát,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"Katka si zaumienila , že Maja musí ísť do paláca s ňou .","Katka si zaumienila , že Maja musí ísť do paláca","Katka si zaumienila , že Maja musí ísť s ňou","Katka si zaumienila , že Maja musí ísť do paláca","Katka si zaumienila , že Maja musí ísť s ňou",do palác,s ona,ísť,do paláca,s ňou,2,2,do,s,palác,ona,NOUN,PRON,prepositional,prepositional,Postverbal,Slovak
Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho k sebe na celých osem dní !,Hneď sa vybral za Matúšom,Hneď sa vybral do prasačieho chlieva,Hneď sa vybral za Matúšom,Hneď sa vybral do chlieva,za matúš,do chliev,vybrať,za Matúšom,do prasačieho chlieva,2,3,za,do,matúš,chliev,PROPN,NOUN,prepositional,prepositional,Postverbal,Slovak
Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho k sebe na celých osem dní !,Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho k sebe,Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho na celých osem dní,Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho k sebe,Hneď sa vybral za Matúšom do prasačieho chlieva a pozval ho na osem,k seba,na osem,pozvať,k sebe,na celých osem dní,2,4,k,na,seba,osem,PRON,NUM,prepositional,prepositional,Postverbal,Slovak
V jedno vetristé popoludnie zaspala pani Mandelinka uprostred obeda na stoličke a oni sa jej starali o drobizg .,V jedno vetristé popoludnie zaspala pani Mandelinka uprostred obeda,V jedno vetristé popoludnie zaspala pani Mandelinka na stoličke,V jedno vetristé popoludnie zaspala pani Mandelinka uprostred obeda,V jedno vetristé popoludnie zaspala pani Mandelinka na stoličke,uprostred obed,na stolička,zaspať,uprostred obeda,na stoličke,2,2,uprostred,na,obed,stolička,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Vilko stál v cieli so stopkami a meral čas .,Vilko stál v cieli,Vilko stál so stopkami,Vilko stál v cieli,Vilko stál so stopkami,v cieľ,s stopky,stáť,v cieli,so stopkami,2,2,v,s,cieľ,stopky,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Lúčne svetielko sa stratilo v tme a o chvíľu už dievčatko z diaľky počulo veselú motýliu pieseň .,Lúčne svetielko sa stratilo v tme a o chvíľu,Lúčne svetielko sa stratilo v tme a z diaľky,Lúčne svetielko sa stratilo v tme a o chvíľu,Lúčne svetielko sa stratilo v tme a z diaľky,o chvíľa,z diaľka,počuť,o chvíľu,z diaľky,2,2,o,z,chvíľa,diaľka,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
"Keď víly nechali princeznú na chvíľočku v paláci osamote , zjavilo sa pred ňou jagavé svetlo .",Keď víly nechali princeznú na chvíľočku,Keď víly nechali princeznú v paláci,Keď víly nechali princeznú na chvíľočku,Keď víly nechali princeznú v paláci,na chvíľočka,v palác,nechať,na chvíľočku,v paláci,2,2,na,v,chvíľočka,palác,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
"V ten večer sa v paláci zhromaždili všetci dvorania , keď princezná Zornička tancovala s princom Filipom .",V ten večer,v paláci,V večer,v paláci,v večer,v palác,zhromaždiť,V ten večer,v paláci,3,2,v,v,večer,palác,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
A za tým obrazom v tieni stála kolíska .,A za tým obrazom,A v tieni,A za obrazom,A v tieni,za obraz,v tieň,stáť,za tým obrazom,v tieni,3,2,za,v,obraz,tieň,NOUN,NOUN,prepositional,prepositional,Preverbal,Slovak
Dnes stojí súsošie bez podstavca provizórne na dvore evanjelickej fary medzi detskými preliezačkami .,Dnes stojí súsošie bez podstavca provizórne na dvore evanjelickej fary,Dnes stojí súsošie bez podstavca provizórne medzi detskými preliezačkami,Dnes stojí súsošie bez podstavca provizórne na dvore,Dnes stojí súsošie bez podstavca provizórne medzi preliezačkami,na dvor,medzi preliezačka,stáť,na dvore evanjelickej fary,medzi detskými preliezačkami,4,3,na,medzi,dvor,preliezačka,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
Napokon SMK do EDÚ začiatkom tohto roku prijali .,Napokon SMK do EDÚ,Napokon SMK začiatkom tohto roku,Napokon SMK do EDÚ,Napokon SMK začiatkom roku,do edú,začiatkom rok,prijať,do EDÚ,začiatkom tohto roku,2,3,do,začiatkom,edú,rok,PROPN,NOUN,prepositional,prepositional,Preverbal,Slovak
"Nastolíme po voľbách zmenu - odhalením zbohatlíkov , mafiánov , delikventov , korupčníkov a lobistov pri stálom sledovaní blaha občana .",Nastolíme po voľbách,Nastolíme pri stálom sledovaní blaha občana,Nastolíme po voľbách,Nastolíme pri sledovaní,po voľba,pri sledovanie,nastoliť,po voľbách,pri stálom sledovaní blaha občana,2,5,po,pri,voľba,sledovanie,NOUN,NOUN,prepositional,prepositional,Postverbal,Slovak
