Sentence,Context_PP1,Context_PP2,Context_PP1_simple,Context_PP2_simple,PP1_simple,PP2_simple,Verb,PP1,PP2,PP1_len,PP2_len,Adp1,Adp2,NP1,NP2,PP1_Pronom,PP2_Pronom,PP1_Type,PP2_Type,Position,Language
Şi mergea totdiauna la vorbă la acel musaip înpăratescu .,Şi mergea totdiauna la vorbă,Şi mergea totdiauna la acel musaip înpăratescu,Şi mergea totdiauna la vorbă,Şi mergea totdiauna la musaip,la vorbă,la musaip,merge,la vorbă,la acel musaip înpăratescu,2,4,la,la,vorbă,musaip,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară Ghica vodă , intrând în Țarigrad , au nemerit la capichihăile moldovenești de au slujit , apoi au vinit la Moldova cu neguțitorie , apoi la Vasilie vodă , lipindu -să de curte , fiind și Vasilie vodă tot de un niam , arbănaș .","Iară Ghica vodă , intrând în Țarigrad , au nemerit la capichihăile moldovenești de au slujit , apoi au vinit la Moldova","Iară Ghica vodă , intrând în Țarigrad , au nemerit la capichihăile moldovenești de au slujit , apoi au vinit cu neguțitorie","Iară Ghica vodă , intrând în Țarigrad , au nemerit la capichihăile moldovenești de au slujit , apoi au vinit la Moldova","Iară Ghica vodă , intrând în Țarigrad , au nemerit la capichihăile moldovenești de au slujit , apoi au vinit cu neguțitorie",la Moldova,cu neguțătorie,veni,la Moldova,cu neguțitorie,2,2,la,cu,Moldova,neguțătorie,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Să- l iei și să- l aduci la odaia ta , până s- a rădica divanul , și apoi să- l aduci la mine în taină , că -mi trebuiaște .","Să- l iei și să- l aduci la odaia ta , până s- a rădica divanul , și apoi să- l aduci la mine","Să- l iei și să- l aduci la odaia ta , până s- a rădica divanul , și apoi să- l aduci în taină","Să- l iei și să- l aduci la odaia ta , până s- a rădica divanul , și apoi să- l aduci la mine","Să- l iei și să- l aduci la odaia ta , până s- a rădica divanul , și apoi să- l aduci în taină",la eu,în taină,aduce,la mine,în taină,2,2,la,în,eu,taină,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ştefăniță vodă , ficiorul lui Vasilie vodă , fiindu domnu tânăr , dezmierdat și inimos , de multe ori eșind cu boerii la primblări , punea de lua frâiele din capeteli cailor boerilor și le da chiot cailor , de cădea boerii gios de- ș sfărma capetile , cât să îngrozise boiarii a mai merge cu dânsul cu cai buni la primblări .","Ştefăniță vodă , ficiorul lui Vasilie vodă , fiindu domnu tânăr , dezmierdat și inimos , de multe ori eșind cu boerii","Ştefăniță vodă , ficiorul lui Vasilie vodă , fiindu domnu tânăr , dezmierdat și inimos , de multe ori eșind la primblări","Ştefăniță vodă , ficiorul lui Vasilie vodă , fiindu domnu tânăr , dezmierdat și inimos , de multe ori eșind cu boerii","Ştefăniță vodă , ficiorul lui Vasilie vodă , fiindu domnu tânăr , dezmierdat și inimos , de multe ori eșind la primblări",cu boier,la plimbare,ieși,cu boerii,la primblări,2,2,cu,la,boier,plimbare,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi lui Ştefăniță vodă îi era pre drag , și- l ținea pre bine și tot la masă îl punea , și să giuca în cărți cu dânsul , și la sfaturi , că era atuncea grammatic la dânsu .","Şi lui Ştefăniță vodă îi era pre drag , și- l ținea pre bine și tot la masă îl punea , și să giuca în cărți","Şi lui Ştefăniță vodă îi era pre drag , și- l ținea pre bine și tot la masă îl punea , și să giuca cu dânsul","Şi lui Ştefăniță vodă îi era pre drag , și- l ținea pre bine și tot la masă îl punea , și să giuca în cărți","Şi lui Ştefăniță vodă îi era pre drag , și- l ținea pre bine și tot la masă îl punea , și să giuca cu dânsul",în carte,cu dânsul,juca,în cărți,cu dânsul,2,2,în,cu,carte,dânsul,NOUN,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iar când au fost o dată , nu s -au săturat de bine și de cinste ce avea la Ştefăniță vodă , ce au șezut și au scris niște cărți viclene și li- au pus într- un bățu sfredelit și li- au trimis la Constantin vodă cel bătrân Băsărabă , în Țara Leșască , ca să să rădice de acolo cu oști , să vie să scoată pre Ştefăniță vodă din domniie .","Iar când au fost o dată , nu s -au săturat de bine și de cinste ce avea la Ştefăniță vodă , ce au șezut și au scris niște cărți viclene și li- au pus într- un bățu sfredelit și li- au trimis la Constantin vodă cel bătrân Băsărabă","Iar când au fost o dată , nu s -au săturat de bine și de cinste ce avea la Ştefăniță vodă , ce au șezut și au scris niște cărți viclene și li- au pus într- un bățu sfredelit și li- au trimis , în Țara Leșască","Iar când au fost o dată , nu s -au săturat de bine și de cinste ce avea la Ştefăniță vodă , ce au șezut și au scris niște cărți viclene și li- au pus într- un bățu sfredelit și li- au trimis la Constantin","Iar când au fost o dată , nu s -au săturat de bine și de cinste ce avea la Ştefăniță vodă , ce au șezut și au scris niște cărți viclene și li- au pus într- un bățu sfredelit și li- au trimis în Țara",la Constantin,în țară,trimite,la Constantin vodă cel bătrân Băsărabă,", în Țara Leșască",6,4,la,în,Constantin,țară,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Decii Ştefăniță vodă , cum au văzut bățul cu cărțile , s -au pre mâniiat și l- au și adus pre acel Nicolai Milescul înnaintea lui , în casa cea mică , și au pus pre călău de i- au tăiat nasul .","Decii Ştefăniță vodă , cum au văzut bățul cu cărțile , s -au pre mâniiat și l- au și adus pre acel Nicolai Milescul înnaintea lui","Decii Ştefăniță vodă , cum au văzut bățul cu cărțile , s -au pre mâniiat și l- au și adus pre acel Nicolai Milescul , în casa cea mică","Decii Ştefăniță vodă , cum au văzut bățul cu cărțile , s -au pre mâniiat și l- au și adus pre acel Nicolai Milescul înnaintea lui","Decii Ştefăniță vodă , cum au văzut bățul cu cărțile , s -au pre mâniiat și l- au și adus pre acel Nicolai Milescul în casa",înaintea el,în casă,aduce,înnaintea lui,", în casa cea mică",2,5,înaintea,în,el,casă,PRON,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Scoțând Ştefăniță vodă în grabă hamgeriul lui din brâu , au dat de i- au tăiat călău nasul .",Scoțând Ştefăniță vodă în grabă,Scoțând Ştefăniță vodă din brâu,Scoțând Ştefăniță vodă în grabă,Scoțând Ştefăniță vodă din brâu,în grabă,din brâu,scoate,în grabă,din brâu,2,2,în,din,grabă,brâu,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Numai tot n- au șezut în țară mult , de rușine , ce s -au dus la Moscu , la mareli înpărat , la Alexii Mihailovici , la tatul marelui Petru înpărat , carele au vinit la noi aicea în Moldova .",Numai tot n- au șezut în țară,"Numai tot n- au șezut , de rușine",Numai tot n- au șezut în țară,Numai tot n- au șezut de rușine,în țară,de rușine,ședea,în țară,", de rușine",2,3,în,de,țară,rușine,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir cu cărți la dânsul , la înpăratul Petru Alexievici de i- au făcut știre de toate ce au făcut și cum iaste surgun .","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut la Prut , la Stănilești","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut la Prut",cu turc,la Prut,bate,cu turcii,"la Prut , la Stănilești",2,5,cu,la,turc,Prut,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir cu cărți la dânsul , la înpăratul Petru Alexievici de i- au făcut știre de toate ce au făcut și cum iaste surgun .","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir cu cărți","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir la dânsul , la înpăratul Petru Alexievici","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir cu cărți","Iară mai pre urmă , rădicându- să Petru înpărat , fiiul lui Alexii Mihailovici , carele au vinit aicea în țară , în Moldova , de s -au bătut cu turcii la Prut , la Stănilești din gios de Huși , în ținutul Fălciiului , agiuns -au Cârnul din Sibir la dânsul",cu carte,la dânsul,ajuns,cu cărți,"la dânsul , la înpăratul Petru Alexievici",2,7,cu,la,carte,dânsul,NOUN,PRON,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi îndată au răpezit de olac și l- au adus la Petru Alexievici , înpăratul Moscului , în stoliță .","Şi îndată au răpezit de olac și l- au adus la Petru Alexievici , înpăratul Moscului","Şi îndată au răpezit de olac și l- au adus , în stoliță",Şi îndată au răpezit de olac și l- au adus la Petru,Şi îndată au răpezit de olac și l- au adus în stoliță,la Petru,în stoliță,aduce,"la Petru Alexievici , înpăratul Moscului",", în stoliță",6,3,la,în,Petru,stoliță,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi aceiia avea milă de la înpărăție , și acolo au murit Ştefăniță vodă zicu unii că pentru vrăjmășiia lui si supărarea ce făcea boiarilor , atuncea la Tighinea , la Bender când s -au bolnăvit , să fie murit de otravă .","Şi aceiia avea milă de la înpărăție , și acolo au murit Ştefăniță vodă zicu unii că pentru vrăjmășiia lui si supărarea ce făcea boiarilor ,","Şi aceiia avea milă de la înpărăție , și acolo au murit Ştefăniță vodă zicu unii că la Tighinea , la Bender","Şi aceiia avea milă de la înpărăție , și acolo au murit Ştefăniță vodă zicu unii că pentru vrăjmășiia","Şi aceiia avea milă de la înpărăție , și acolo au murit Ştefăniță vodă zicu unii că la Tighinea",pentru vrăjmășiia,la Tighina,muri,"pentru vrăjmășiia lui si supărarea ce făcea boiarilor ,","la Tighinea , la Bender",9,5,pentru,la,vrăjmășiia,Tighina,NOUN,PROPN,prepositional,prepositional,Preverbal,RomanianNonstandard
"Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu de la oamenii săi , pre izvod , de la împărăție .","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul la Duca Vodă","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul cu ferman","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul la Duca",cu firman,la Duca,veni,", cu ferman împărătescu",la Duca Vodă,4,3,cu,la,firman,Duca,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu de la oamenii săi , pre izvod , de la împărăție .","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu de la oamenii săi","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu , pre izvod , de la împărăție","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu de la oamenii","Duca vodă cel bătrân , fiindu de oameni de gios de niamul lui de la Rumele , din Țara Grecească , după ce au luat domniia aicea în țară , în Moldova , au vinit stăpânul lui spahiul , cu ferman împărătescu la Duca Vodă de i- au cerșut dajde după obiceai , ce au spahii de ieu pre izvod",de la om,pe izvod,lua,de la oamenii săi,", pre izvod , de la împărăție",4,7,de la,pe,om,izvod,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iar turcul , spahiul , șezând la masă cu Duca vodă , au fost zicănd lui vodă : efendi , blem la Rumeli .","Iar turcul , spahiul , șezând la masă","Iar turcul , spahiul , șezând cu Duca vodă","Iar turcul , spahiul , șezând la masă","Iar turcul , spahiul , șezând cu Duca",la masă,cu Duca,ședea,la masă,cu Duca vodă,2,3,la,cu,masă,Duca,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"După moartea lui Ştefăniță vodă , ficiorul lui Vasilie vodă , în anul 7170 < = 1662 > , au trimis boiarii la Poartă pre Chirița Drace , cu rugăminte de la boiari și de la țară , pre cine or vrea iei să le dea domnu de țară .","După moartea lui Ştefăniță vodă , ficiorul lui Vasilie vodă , în anul 7170 < = 1662 > , au trimis boiarii la Poartă","După moartea lui Ştefăniță vodă , ficiorul lui Vasilie vodă , în anul 7170 < = 1662 > , au trimis boiarii , cu rugăminte de la boiari și de la țară , pre cine or vrea iei să le dea domnu de țară","După moartea lui Ştefăniță vodă , ficiorul lui Vasilie vodă , în anul 7170 < = 1662 > , au trimis boiarii la Poartă","După moartea lui Ştefăniță vodă , ficiorul lui Vasilie vodă , în anul 7170 < = 1662 > , au trimis boiarii cu rugăminte",la Poartă,cu rugăminte,trimite,la Poartă,", cu rugăminte de la boiari și de la țară , pre cine or vrea iei să le dea domnu de țară",2,22,la,cu,Poartă,rugăminte,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"După aceia mers -au toți boiarii la Țarigrad , după porunca viziriului .",După aceia mers -au toți boiarii la Țarigrad,"După aceia mers -au toți boiarii , după porunca viziriului",După aceia mers -au toți boiarii la Țarigrad,După aceia mers -au toți boiarii după porunca,la Țarigrad,după poruncă,merge,la Țarigrad,", după porunca viziriului",2,4,la,după,Țarigrad,poruncă,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Ce cum întrară boiarii în casă la viziriul , fiind lucrul tocmit și așezat de cupariul , și întrebă viziriul care iaste Dabije .",Ce cum întrară boiarii în casă,Ce cum întrară boiarii la viziriul,Ce cum întrară boiarii în casă,Ce cum întrară boiarii la viziriul,în casă,la vizir,intra,în casă,la viziriul,2,2,în,la,casă,vizir,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
Vinit -au Dabijea vodă în scaonul domnescu în Iasi tuturor cu bucurie de bună părere pentru domnu bun de boiariu de țară .,Vinit -au Dabijea vodă în scaonul domnescu,Vinit -au Dabijea vodă în Iasi,Vinit -au Dabijea vodă în scaonul,Vinit -au Dabijea vodă în Iasi,în scaun,în Iași,veni,în scaonul domnescu,în Iasi,3,2,în,în,scaun,Iași,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi făcea divanuri dese , ca să nu zăbăvască oamenii mult , dacă or vini la Iași pentru nevoile lor .","Şi făcea divanuri dese , ca să nu zăbăvască oamenii mult , dacă or vini la Iași","Şi făcea divanuri dese , ca să nu zăbăvască oamenii mult , dacă or vini pentru nevoile lor","Şi făcea divanuri dese , ca să nu zăbăvască oamenii mult , dacă or vini la Iași","Şi făcea divanuri dese , ca să nu zăbăvască oamenii mult , dacă or vini pentru nevoile",la Iași,pentru nevoie,veni,la Iași,pentru nevoile lor,2,3,la,pentru,Iași,nevoie,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Având un hiiastru al său , anume Lupașco , făcut de Dabijoaia cu Buhuș , căce Dabijoae au avut și alți bărbați mai nainte , pân- a o lua Dabije , făcut -au mare nuntă în curțile domnești cu acel hiiastru al său , cu Lupașco , care acel Lupașco au agiunsu mai pi urmă și spătar mare în Țara Munteniască și au luat o fată a lui Iordache visternicul Cantacozino .","Având un hiiastru al său , anume Lupașco , făcut de Dabijoaia cu Buhuș , căce Dabijoae au avut și alți bărbați mai nainte , pân- a o lua Dabije , făcut -au mare nuntă în curțile domnești","Având un hiiastru al său , anume Lupașco , făcut de Dabijoaia cu Buhuș , căce Dabijoae au avut și alți bărbați mai nainte , pân- a o lua Dabije , făcut -au mare nuntă cu acel hiiastru al său , cu Lupașco , care acel Lupașco au agiunsu mai pi urmă și spătar mare în Țara Munteniască","Având un hiiastru al său , anume Lupașco , făcut de Dabijoaia cu Buhuș , căce Dabijoae au avut și alți bărbați mai nainte , pân- a o lua Dabije , făcut -au mare nuntă în curțile","Având un hiiastru al său , anume Lupașco , făcut de Dabijoaia cu Buhuș , căce Dabijoae au avut și alți bărbați mai nainte , pân- a o lua Dabije , făcut -au mare nuntă cu hiiastru",în curte,cu fiastru,face,în curțile domnești,"cu acel hiiastru al său , cu Lupașco , care acel Lupașco au agiunsu mai pi urmă și spătar mare în Țara Munteniască",3,23,în,cu,curte,fiastru,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi încuscrindu -să Dabije vodă cu Iordachie , l- au pus spătaru mare , și n- au pestit vreme multa ș- au murit Iordachie spătarul , care cu multă pofală și cu mare jele dispre toți pemintenii l- au îngropat în Bărnovschii ; că , măcar că era grec , omu strein , dar era om bun , să punea tare pentru peminteni la domnie .","Şi încuscrindu -să Dabije vodă cu Iordachie , l- au pus spătaru mare , și n- au pestit vreme multa ș- au murit Iordachie spătarul , care cu multă pofală și cu mare jele dispre toți pemintenii l- au îngropat în Bărnovschii ; că , măcar că era grec , omu strein , dar era om bun , să punea tare pentru peminteni","Şi încuscrindu -să Dabije vodă cu Iordachie , l- au pus spătaru mare , și n- au pestit vreme multa ș- au murit Iordachie spătarul , care cu multă pofală și cu mare jele dispre toți pemintenii l- au îngropat în Bărnovschii ; că , măcar că era grec , omu strein , dar era om bun , să punea tare la domnie","Şi încuscrindu -să Dabije vodă cu Iordachie , l- au pus spătaru mare , și n- au pestit vreme multa ș- au murit Iordachie spătarul , care cu multă pofală și cu mare jele dispre toți pemintenii l- au îngropat în Bărnovschii ; că , măcar că era grec , omu strein , dar era om bun , să punea tare pentru peminteni","Şi încuscrindu -să Dabije vodă cu Iordachie , l- au pus spătaru mare , și n- au pestit vreme multa ș- au murit Iordachie spătarul , care cu multă pofală și cu mare jele dispre toți pemintenii l- au îngropat în Bărnovschii ; că , măcar că era grec , omu strein , dar era om bun , să punea tare la domnie",pentru pământean,la domnie,pune,pentru peminteni,la domnie,2,2,pentru,la,pământean,domnie,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi au vinit poroncă la Dabijea vodă , de s -au gătit de oaste , de au mărsu la Uivaru , în Țara Nemțască , și au trecut Dunărea pre la Rușava , înpreună cu Grigorie , ficiorul Ghicăi vodă , domnul Țării Muntenești .","Şi au vinit poroncă la Dabijea vodă , de s -au gătit de oaste , de au mărsu la Uivaru","Şi au vinit poroncă la Dabijea vodă , de s -au gătit de oaste , de au mărsu , în Țara Nemțască","Şi au vinit poroncă la Dabijea vodă , de s -au gătit de oaste , de au mărsu la Uivaru","Şi au vinit poroncă la Dabijea vodă , de s -au gătit de oaste , de au mărsu în Țara",la Uivaru,în țară,merge,la Uivaru,", în Țara Nemțască",2,4,la,în,Uivaru,țară,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară la anul după această oștire , iar au vinit poroncă de la Poartă la Dabijea vodă și la Gligorie vodă , de s -au gătit de oștire , de au mărsu în Țara Nemțască , la Leva , împreună cu ostili turcești , cu viziriul .","Iară la anul după această oștire , iar au vinit poroncă de la Poartă la Dabijea vodă și la Gligorie vodă , de s -au gătit de oștire , de au mărsu în Țara Nemțască","Iară la anul după această oștire , iar au vinit poroncă de la Poartă la Dabijea vodă și la Gligorie vodă , de s -au gătit de oștire , de au mărsu , la Leva","Iară la anul după această oștire , iar au vinit poroncă de la Poartă la Dabijea vodă și la Gligorie vodă , de s -au gătit de oștire , de au mărsu în Țara","Iară la anul după această oștire , iar au vinit poroncă de la Poartă la Dabijea vodă și la Gligorie vodă , de s -au gătit de oștire , de au mărsu la Leva",în țară,la Leva,merge,în Țara Nemțască,", la Leva",3,3,în,la,țară,Leva,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Au lăsat viziriului la Leva pe un sarascheru cu oastea turcească și pre un soltan cu triidzăci de mii de tătari și cu domnii acestoru țări la cetate la Leva , s- o dobândiiască .",Au lăsat viziriului la Leva,Au lăsat viziriului la cetate la Leva,Au lăsat viziriului la Leva,Au lăsat viziriului la cetate,la Leva,la cetate,lăsa,la Leva,la cetate la Leva,2,4,la,la,Leva,cetate,PROPN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi după ce l- au bătut pe viziriul nemții , s -au dat viziriul cu oastea sa în laturi ș- au răpedzit cum mai degrabă să margă și oștile care lăsasă la Leva , să margă la vizirul , să -i dea agiutoriu .","Şi după ce l- au bătut pe viziriul nemții , s -au dat viziriul cu oastea sa","Şi după ce l- au bătut pe viziriul nemții , s -au dat viziriul în laturi","Şi după ce l- au bătut pe viziriul nemții , s -au dat viziriul cu oastea","Şi după ce l- au bătut pe viziriul nemții , s -au dat viziriul în laturi",cu oaste,în lat,da,cu oastea sa,în laturi,3,2,cu,în,oaste,lat,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Iară Stamatie , ce era postelnicu mare la Dabije vodă , au dzis Dabijăi vodă : „ Să nu fugi , măriea ta , ci să te întorci înnapoi la viziriul , că apoi poate să vie din urmă poroncă la țară să te prindză , ci să lași pi Gligorie vodă să facă el ce știe "" .","Iară Stamatie , ce era postelnicu mare la Dabije vodă , au dzis Dabijăi vodă : „ Să nu fugi , măriea ta , ci să te întorci înnapoi la viziriul , că apoi poate să vie din urmă","Iară Stamatie , ce era postelnicu mare la Dabije vodă , au dzis Dabijăi vodă : „ Să nu fugi , măriea ta , ci să te întorci înnapoi la viziriul , că apoi poate să vie la țară","Iară Stamatie , ce era postelnicu mare la Dabije vodă , au dzis Dabijăi vodă : „ Să nu fugi , măriea ta , ci să te întorci înnapoi la viziriul , că apoi poate să vie din urmă","Iară Stamatie , ce era postelnicu mare la Dabije vodă , au dzis Dabijăi vodă : „ Să nu fugi , măriea ta , ci să te întorci înnapoi la viziriul , că apoi poate să vie la țară",din urmă,la țară,veni,din urmă,la țară,2,2,din,la,urmă,țară,NOUN,NOUN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Prut la Bogdăneștii .","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte spre Botășeni","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di târgul","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte spre Botășeni",de târg,spre Botoșani,purcede,di la târgul Sucevii,spre Botășeni,4,2,de,spre,târg,Botoșani,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Prut la Bogdăneștii .","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Prut","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Bogdăneștii","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Prut","Şi temându -să să nu sară țara după dânsul să- l prindză , au purces noapte di la târgul Sucevii spre Botășeni și di acolo au lovit la Bogdăneștii",la Prut,la Bogdănești,lovi,la Prut,la Bogdăneștii,2,2,la,la,Prut,Bogdănești,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis pre Iștoc la Dabije vodă și cu banii .",Şi cându au trecut dimeniața pe o negură,Şi cându au trecut dimeniața pe lângă Botășeni,Şi cându au trecut dimeniața pe negură,Şi cându au trecut dimeniața pe Botășeni,pe negură,pe Botoșani,trece,pe o negură,pe lângă Botășeni,3,3,pe,pe,negură,Botoșani,NOUN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
"Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis pre Iștoc la Dabije vodă și cu banii .","Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis pre Iștoc","Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis la Dabije vodă","Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis pre Iștoc","Şi cându au trecut dimeniața pe o negură pe lângă Botășeni , i s -au rătăcit un cămăraș a lui , anume Iștoc c- o păreche di disagi de galbeni , și cădzindu pre mâna Jorăi , ce iera atunci vornicu în Botășeni , au luat banii și l- au triimis la Dabije",pe Iștoc,la Dabija,trimite,pre Iștoc,la Dabije vodă,2,3,pe,la,Iștoc,Dabija,PROPN,PROPN,prepositional,prepositional,Postverbal,RomanianNonstandard
